500, 0.05, 0.01
338, 8362.74, 24691.79, 245824.3886544896, 18, Agent-1
339, 8381.8, 23606.36, 197405.8873730009, 18, Agent-101
340, 14357.65, 42498.64, 635642.2753600276, 21, Agent-299
341, 9679.0, 25443.37, 223030.64562943886, 18, Agent-2
342, 10298.24, 31692.36, 374439.1885696384, 20, Agent-4
343, 11719.74, 29355.91, 310739.78562718834, 20, Agent-0
344, 17804.05, 44782.08, 355736.0256362733, 20, Agent-252
345, 12125.31, 46320.4, 782246.4130240601, 21, Agent-486
346, 13827.75, 33931.85, 291708.69139020826, 19, Agent-4
347, 8674.85, 26373.69, 286122.7495541002, 18, Agent-1
348, 9055.42, 27466.03, 329255.26175207907, 18, Agent-0
349, 9595.14, 33739.75, 380444.1158243309, 20, Agent-0
350, 10464.64, 28339.18, 223185.4275195868, 18, Agent-339
351, 11550.26, 28192.28, 216119.9343086842, 19, Agent-343
352, 13204.67, 42036.25, 681819.8905073552, 20, Agent-31
353, 18501.83, 48935.24, 494420.6569637406, 20, Agent-0
354, 10687.1, 31612.68, 283936.99820369604, 18, Agent-66
355, 11431.17, 30861.55, 250266.55719755916, 18, Agent-4
356, 15320.32, 42305.63, 472877.9582408308, 19, Agent-3
357, 12983.31, 37847.04, 414636.9986885547, 20, Agent-481
358, 14948.74, 37381.25, 312294.0453950675, 18, Agent-495
359, 16520.42, 40413.69, 348617.4800217736, 19, Agent-412
360, 11939.06, 29835.67, 244165.00314123565, 18, Agent-2
361, 11184.78, 26045.46, 180448.5410273031, 16, Agent-229
362, 8724.39, 23431.74, 184386.17020390357, 16, Agent-1
363, 6989.04, 20714.35, 167254.87835069833, 16, Agent-2
364, 8459.7, 23413.42, 199948.56087672777, 17, Agent-0
365, 12925.99, 32069.2, 255028.6800449656, 19, Agent-1
366, 11280.14, 25272.01, 189304.713871565, 18, Agent-120
367, 28217.47, 58900.31, 476056.52391802624, 20, Agent-121
368, 16659.84, 45234.45, 327853.64746895863, 20, Agent-281
369, 17006.0, 40930.98, 311591.5792471749, 20, Agent-250
370, 18552.9, 41872.43, 368606.43198081816, 20, Agent-77
371, 14064.36, 32256.97, 241731.6320966226, 17, Agent-386
372, 9800.92, 26597.6, 193576.47731234535, 18, Agent-1
373, 10421.18, 28207.34, 318286.7407065197, 18, Agent-0
374, 10840.52, 30509.24, 228002.19255955267, 17, Agent-0
375, 9293.94, 25304.93, 242963.37590373209, 19, Agent-229
376, 9481.22, 28841.0, 212474.6471695428, 17, Agent-1
377, 12891.62, 39838.26, 476800.15777132974, 21, Agent-396
378, 5578.41, 16768.64, 170608.13460947978, 17, Agent-426
379, 12898.29, 57816.17, 906880.6271361565, 22, Agent-99
380, 7265.02, 24462.8, 351114.21400331554, 20, Agent-0
381, 7988.78, 21126.5, 221537.33238208015, 19, Agent-3
382, 9867.66, 29938.94, 335058.0915256228, 20, Agent-4
383, 11300.17, 30557.11, 279549.5484802031, 18, Agent-67
384, 11449.3, 29442.58, 257068.09902156197, 19, Agent-47
385, 13256.96, 35614.01, 277393.02208580193, 18, Agent-163
386, 9517.03, 26688.79, 245511.24752352195, 19, Agent-106
387, 8379.15, 23768.91, 249208.5386580582, 19, Agent-466
388, 18509.33, 43951.5, 424539.1924773099, 20, Agent-48
389, 26459.22, 62025.56, 487947.4171510143, 21, Agent-477
390, 17851.13, 58904.03, 902057.8525632955, 22, Agent-174
391, 14595.1, 35503.35, 392064.9897398066, 20, Agent-199
392, 15051.3, 38290.83, 525012.0055317623, 20, Agent-17
393, 7668.49, 29221.7, 548887.6109823602, 21, Agent-6
394, 13957.14, 45262.0, 616551.8212277357, 21, Agent-478
395, 12425.33, 36655.81, 497823.5237705231, 21, Agent-282
396, 7503.71, 16930.41, 171992.58344495582, 19, Agent-161
397, 6194.06, 27644.58, 539512.9349560475, 21, Agent-189
398, 12357.19, 50312.97, 983866.762980145, 22, Agent-332
399, 9407.23, 29623.59, 478401.2958840209, 21, Agent-390
400, 5419.41, 13080.2, 134806.69043735202, 18, Agent-34
401, 5964.8, 17010.48, 167347.3236563178, 18, Agent-346
402, 6976.6, 17330.61, 152613.1988306513, 19, Agent-204
403, 4952.06, 12204.16, 193800.3696623034, 18, Agent-1
404, 11586.05, 29484.08, 323274.7619876283, 20, Agent-319
405, 10281.01, 37153.28, 557945.3877883314, 21, Agent-492
406, 5985.43, 12557.53, 111148.0355400604, 18, Agent-95
407, 4326.84, 10232.25, 95771.73672274513, 18, Agent-178
408, 5473.12, 12973.42, 155048.64506882516, 19, Agent-186
409, 5490.14, 9915.13, 84935.38947361623, 17, Agent-494
410, 6953.32, 15090.03, 179038.7444310324, 19, Agent-474
411, 6135.41, 13951.76, 145249.0748170837, 18, Agent-267
412, 6649.12, 12860.07, 91936.51596083831, 15, Agent-155
413, 5420.26, 12801.35, 112651.53850649716, 18, Agent-3
414, 2646.59, 9765.29, 185453.5828322959, 19, Agent-1
415, 3769.61, 8836.99, 95609.00099391147, 18, Agent-463
416, 8092.91, 14107.36, 155953.5239605258, 18, Agent-469
417, 6667.86, 17576.24, 212704.0155485616, 19, Agent-253
418, 7029.96, 16421.44, 186102.55830344016, 19, Agent-448
419, 7360.21, 15296.26, 168603.7859920171, 17, Agent-299
420, 8049.73, 17479.66, 169050.01153145553, 19, Agent-239
421, 6831.8, 19379.32, 296145.45396451076, 20, Agent-472
422, 6464.96, 15396.55, 176725.1178334591, 19, Agent-0
423, 7592.84, 16303.66, 174851.47427331042, 19, Agent-425
424, 6187.74, 15586.92, 191689.58123699468, 18, Agent-8
425, 9200.84, 22031.61, 258680.58957138905, 19, Agent-0
426, 7724.08, 18900.44, 149291.60058358187, 16, Agent-423
427, 11557.33, 30239.9, 382109.549404259, 20, Agent-76
428, 11221.94, 26622.74, 335007.4865965558, 20, Agent-278
429, 10425.19, 23270.47, 212710.5662247858, 18, Agent-0
430, 11692.84, 29516.07, 346689.2932557934, 19, Agent-4
431, 12686.37, 31427.92, 316874.16006417386, 19, Agent-218
432, 12520.1, 38307.92, 524229.2253215811, 21, Agent-86
433, 9003.54, 22736.7, 264296.0481162219, 20, Agent-461
434, 22568.62, 40137.17, 293387.40127291833, 19, Agent-163
435, 26842.56, 62053.69, 904681.4181015458, 22, Agent-86
436, 26777.85, 45220.86, 331691.92719806323, 20, Agent-68
437, 20008.92, 42237.23, 568281.7513363834, 21, Agent-334
438, 23792.83, 45873.85, 375396.9252812833, 20, Agent-58
439, 28772.44, 74300.93, 905282.2391986878, 22, Agent-339
440, 24901.92, 104810.8, 1748290.7915852473, 23, Agent-95
441, 25961.06, 72890.88, 936015.1509652545, 22, Agent-160
442, 27223.56, 80080.86, 934911.1368489321, 22, Agent-328
443, 35793.64, 141868.63, 2081223.1799820221, 23, Agent-114
444, 43173.28, 137082.85, 1844162.7807580954, 23, Agent-2
445, 13154.95, 59280.89, 903939.4066401499, 22, Agent-441
